name,distance,moving_time,elapsed_time,total_elevation_gain,sport_type,id,start_date_local,achievement_count,kudos_count,comment_count,photo_count,average_speed,max_speed,average_heartrate,max_heartrate,elev_high,elev_low,pr_count,data,duracao_atividade,ano,mes
Corrida ao entardecer,0.2727,97,100,11.2,Corrida,9102636942,2023-05-19 18:54:14+00:00,0,1,0,0,10.1196,11.854800000000001,105.6,113.0,832.1,818.5,0,19-05-2023,97,2023,5
Corrida ao entardecer,0.2759,85,88,11.3,Corrida,9102563738,2023-05-19 18:49:35+00:00,0,1,0,0,11.6856,14.745600000000001,128.0,130.0,832.1,818.4,0,19-05-2023,85,2023,5
Corrida ao entardecer,0.2807,88,88,11.8,Corrida,9102563750,2023-05-19 18:43:53+00:00,0,1,0,0,11.484,13.7736,135.9,141.0,832.1,818.0,0,19-05-2023,88,2023,5
Corrida ao entardecer,3.4494000000000002,1364,1447,14.6,Corrida,9102537765,2023-05-19 18:17:26+00:00,0,2,0,0,9.1044,13.586400000000001,126.2,175.0,814.8,801.8,0,19-05-2023,1364,2023,5
Corrida ao entardecer,0.5589,265,270,0.0,Corrida,9072996007,2023-05-14 19:57:36+00:00,0,1,0,0,7.5924000000000005,14.3892,145.0,161.0,0.0,0.0,0,14-05-2023,265,2023,5
Corrida ao entardecer,3.1953,1290,1425,0.0,Corrida,9072996052,2023-05-14 19:31:58+00:00,0,2,0,0,8.9172,14.5044,146.4,173.0,0.0,0.0,0,14-05-2023,1290,2023,5
Corrida ao entardecer,2.2945,959,964,25.5,Corrida,9043522866,2023-05-08 18:36:34+00:00,0,1,0,0,8.614799999999999,12.9528,169.8,178.0,813.1,787.6,0,08-05-2023,959,2023,5
Corrida ao entardecer,2.4736,872,1257,2.1,Corrida,9043522868,2023-05-08 18:14:43+00:00,2,1,0,0,10.2132,11.9628,171.5,177.0,814.1,787.6,1,08-05-2023,872,2023,5
Treinamento com peso matinal,0.0,5704,5704,0.0,Treino com peso,9034871202,2023-05-08 09:27:41+00:00,0,1,0,0,0.0,0.0,118.0,173.0,0.0,0.0,0,08-05-2023,5704,2023,5
Corrida ao entardecer,7.195,2927,2970,75.3,Corrida,9017559154,2023-05-05 18:19:32+00:00,0,1,0,0,8.8488,14.817599999999999,160.7,176.0,844.4,801.9,0,05-05-2023,2927,2023,5
Corrida ao entardecer,7.0221,2722,3144,40.5,Corrida,9006033826,2023-05-03 19:18:09+00:00,3,1,0,0,9.288,18.223200000000002,167.5,182.0,813.1,787.4,1,03-05-2023,2722,2023,5
Corrida vespertina,2.5000999999999998,1041,1170,9.3,Corrida,8993107114,2023-05-01 17:50:32+00:00,0,1,0,0,8.647200000000002,36.5904,148.1,161.0,814.1,804.4,0,01-05-2023,1041,2023,5
Corrida ao entardecer,5.2493,2239,2293,103.8,Corrida,8974350074,2023-04-28 18:40:29+00:00,2,0,0,0,8.4384,22.6404,163.6,177.0,838.8,812.9,0,28-04-2023,2239,2023,4
Corrida ao entardecer,3.1301,1264,1284,12.9,Corrida,8974350056,2023-04-28 18:17:59+00:00,0,0,0,0,8.9136,20.779200000000003,138.7,171.0,814.1,802.1,0,28-04-2023,1264,2023,4
Corrida ao entardecer,5.0606,2042,2327,63.8,Corrida,8969290475,2023-04-27 19:42:36+00:00,0,2,0,0,8.920800000000002,13.1508,167.5,181.0,808.2,776.1,0,27-04-2023,2042,2023,4
Treinamento com peso vespertino,0.0,4035,4035,0.0,Treino com peso,8969139073,2023-04-27 17:48:10+00:00,0,0,0,0,0.0,0.0,105.2,161.0,0.0,0.0,0,27-04-2023,4035,2023,4
Treinamento com peso ao entardecer,0.0,4913,4913,0.0,Treino com peso,8967555189,2023-04-25 18:02:08+00:00,0,0,0,0,0.0,0.0,104.3,142.0,0.0,0.0,0,25-04-2023,4913,2023,4
Corrida ao entardecer,5.347899999999999,2063,2091,25.5,Corrida,8967555382,2023-04-24 18:16:14+00:00,4,0,0,0,9.3312,16.4088,168.3,179.0,814.2,787.6,1,24-04-2023,2063,2023,4
Corrida matinal,3.7193,1471,2597,27.1,Corrida,8929967294,2023-04-21 08:18:45+00:00,0,1,0,0,9.1008,29.782799999999998,172.0,178.0,811.6,787.5,0,21-04-2023,1471,2023,4
Treinamento com peso vespertino,0.0,3654,3654,0.0,Treino com peso,8929724291,2023-04-20 17:56:25+00:00,0,0,0,0,0.0,0.0,110.4,160.0,0.0,0.0,0,20-04-2023,3654,2023,4
Corrida vespertina,5.35,2613,2613,0.0,Corrida,8929724297,2023-04-19 17:43:40+00:00,0,0,0,0,7.369200000000001,7.369200000000001,157.1,176.0,0.0,0.0,0,19-04-2023,2613,2023,4
Treinamento com peso vespertino,0.0,5400,5400,0.0,Treino com peso,8929724317,2023-04-18 17:42:02+00:00,0,0,0,0,0.0,0.0,105.1,162.0,0.0,0.0,0,18-04-2023,5400,2023,4
Corrida ao entardecer,0.5038,206,222,13.3,Corrida,8929724260,2023-04-17 18:35:25+00:00,0,0,0,0,8.8056,11.034,143.6,179.0,801.7,787.7,0,17-04-2023,206,2023,4
Corrida ao entardecer,2.6586,964,990,2.1,Corrida,8909310351,2023-04-17 18:18:38+00:00,0,0,0,0,9.9288,15.2064,99.5,109.0,814.1,787.4,0,17-04-2023,964,2023,4
Corrida ao entardecer,1.5857,705,712,19.1,Corrida,8909310364,2023-04-14 19:11:28+00:00,0,0,0,0,8.096400000000001,10.836,99.7,116.0,808.3,791.9,0,14-04-2023,705,2023,4
Corrida ao entardecer,5.6658,2411,2817,26.9,Corrida,8909310417,2023-04-14 18:16:05+00:00,0,0,0,0,8.46,16.092,131.1,180.0,814.1,783.4,0,14-04-2023,2411,2023,4
Treinamento com peso vespertino,0.0,6235,6235,0.0,Treino com peso,8887007304,2023-04-13 17:41:17+00:00,0,0,0,0,0.0,0.0,106.0,150.0,0.0,0.0,0,13-04-2023,6235,2023,4
Corrida vespertina,5.55,2489,2489,0.0,Corrida,8882833469,2023-04-12 17:46:24+00:00,0,0,0,0,8.028,8.028,155.0,178.0,0.0,0.0,0,12-04-2023,2489,2023,4
Treinamento com peso vespertino,0.0,5019,5019,0.0,Treino com peso,8882833507,2023-04-11 17:44:24+00:00,0,0,0,0,0.0,0.0,108.6,179.0,0.0,0.0,0,11-04-2023,5019,2023,4
Corrida ao entardecer,5.2311000000000005,2113,2141,65.3,Corrida,8882833532,2023-04-10 18:12:39+00:00,3,0,0,0,8.9136,22.715999999999998,147.3,178.0,844.4,811.7,1,10-04-2023,2113,2023,4
Corrida matinal,5.7881,2574,2970,129.5,Corrida,8847021268,2023-04-07 07:08:04+00:00,5,1,0,0,8.096400000000001,27.3348,153.5,177.0,894.4,812.6,3,07-04-2023,2574,2023,4
Caminhada matinal,1.4034,983,983,9.1,Caminhada,8846674112,2023-04-07 06:43:46+00:00,0,0,0,0,5.1408,7.5600000000000005,118.4,133.0,813.1,803.8,0,07-04-2023,983,2023,4
Corrida ao entardecer,8.751100000000001,3595,3708,70.1,Corrida,8839441461,2023-04-05 18:07:13+00:00,1,0,0,0,8.762400000000001,15.4116,162.9,177.0,814.1,783.4,0,05-04-2023,3595,2023,4
Treinamento com peso vespertino,0.0,5546,5546,0.0,Treino com peso,8837389171,2023-04-04 17:53:36+00:00,0,0,0,0,0.0,0.0,109.7,167.0,0.0,0.0,0,04-04-2023,5546,2023,4
Corrida ao entardecer,4.7372,1805,1872,27.8,Corrida,8837389273,2023-04-03 18:21:16+00:00,1,0,0,0,9.4464,36.8244,124.9,172.0,814.1,787.4,0,03-04-2023,1805,2023,4
Corrida matinal,9.7464,3904,4010,88.5,Corrida,8818828207,2023-04-02 08:00:32+00:00,3,1,0,0,8.9892,16.3584,172.8,181.0,813.1,781.3,1,02-04-2023,3904,2023,4
Corrida ao entardecer,4.7701,1970,2025,27.6,Corrida,8810014428,2023-03-31 18:17:35+00:00,1,0,0,0,8.7156,13.607999999999999,157.4,170.0,814.1,787.6,0,31-03-2023,1970,2023,3
Corrida ao entardecer,7.1188,2942,3115,38.1,Corrida,8810014467,2023-03-29 18:05:46+00:00,0,0,0,0,8.712,29.0196,155.4,178.0,814.1,780.9,0,29-03-2023,2942,2023,3
Treinamento com peso vespertino,0.0,5768,5768,0.0,Treino com peso,8810014402,2023-03-28 17:54:02+00:00,0,0,0,0,0.0,0.0,102.2,141.0,0.0,0.0,0,28-03-2023,5768,2023,3
Corrida ao entardecer,9.7382,3975,4000,89.1,Corrida,8788663322,2023-03-27 18:44:41+00:00,4,1,0,0,8.82,14.9364,167.8,178.0,813.8,781.9,3,27-03-2023,3975,2023,3
Treinamento com peso matinal,0.0,6422,6422,0.0,Treino com peso,8783625738,2023-03-25 08:37:27+00:00,0,0,0,0,0.0,0.0,117.2,166.0,0.0,0.0,0,25-03-2023,6422,2023,3
Corrida ao entardecer,8.9428,3734,3869,71.2,Corrida,8783625788,2023-03-24 18:16:18+00:00,1,0,0,0,8.622,14.4108,166.7,176.0,814.1,781.9,0,24-03-2023,3734,2023,3
Corrida ao entardecer,10.0771,4588,4679,90.2,Corrida,8783625797,2023-03-22 18:04:19+00:00,4,0,0,0,7.905600000000001,13.8384,155.2,179.0,814.1,781.9,0,22-03-2023,4588,2023,3
Treinamento com peso ao entardecer,0.0,5581,5581,0.0,Treino com peso,8760558150,2023-03-21 18:01:54+00:00,0,0,0,0,0.0,0.0,97.6,141.0,0.0,0.0,0,21-03-2023,5581,2023,3
Corrida ao entardecer,4.6037,1768,1774,27.6,Corrida,8760558140,2023-03-20 18:12:09+00:00,2,0,0,0,9.374400000000001,14.3172,120.0,182.0,814.1,787.6,1,20-03-2023,1768,2023,3
Corrida ao entardecer,8.9517,3762,3875,73.1,Corrida,8731686598,2023-03-17 18:17:19+00:00,2,1,0,0,8.564400000000001,15.9192,165.5,180.0,814.1,781.9,1,17-03-2023,3762,2023,3
Corrida ao entardecer,3.7545,830,2360,17.1,Corrida,8720999426,2023-03-15 18:20:27+00:00,1,1,0,0,16.2864,14.461200000000002,159.6,177.0,814.3,797.6,1,15-03-2023,830,2023,3
Corrida ao entardecer,7.0363999999999995,2965,3020,39.1,Corrida,8689012632,2023-03-09 18:06:08+00:00,3,0,0,0,8.542800000000002,12.6324,159.4,180.0,814.1,781.1,0,09-03-2023,2965,2023,3
Corrida ao entardecer,7.019699999999999,3109,3154,54.1,Corrida,8689012591,2023-03-08 18:07:32+00:00,0,0,0,0,8.1288,13.6332,152.8,168.0,838.9,787.6,0,08-03-2023,3109,2023,3
Treinamento com peso vespertino,0.0,4639,4639,0.0,Treino com peso,8689012566,2023-03-07 17:45:17+00:00,0,0,0,0,0.0,0.0,111.0,184.0,0.0,0.0,0,07-03-2023,4639,2023,3
Corrida ao entardecer,4.896100000000001,1838,1897,28.7,Corrida,8689012584,2023-03-06 18:22:18+00:00,3,0,0,0,9.5904,13.0392,169.4,181.0,814.1,787.4,2,06-03-2023,1838,2023,3
Corrida ao entardecer,8.1943,3398,3496,82.1,Corrida,8655022476,2023-03-03 18:26:59+00:00,2,1,0,0,8.6832,14.018400000000002,165.0,176.0,865.5,787.4,0,03-03-2023,3398,2023,3
Corrida vespertina,5.927,2577,2678,67.3,Corrida,8644261312,2023-03-01 17:42:42+00:00,0,1,0,0,8.28,20.0448,158.6,171.0,865.5,787.6,0,01-03-2023,2577,2023,3
Corrida ao entardecer,5.2592,1796,2053,29.3,Corrida,8633077372,2023-02-27 18:13:42+00:00,6,0,0,0,10.5408,40.4676,169.7,180.0,814.9,787.4,3,27-02-2023,1796,2023,2
Corrida ao entardecer,10.0291,4418,4532,91.2,Corrida,8616579299,2023-02-24 18:17:30+00:00,2,1,0,0,8.172,12.7908,169.6,180.0,865.5,780.9,0,24-02-2023,4418,2023,2
Treinamento com peso vespertino,0.0,4490,4490,0.0,Treino com peso,8616271499,2023-02-23 17:41:15+00:00,0,0,0,0,0.0,0.0,112.4,178.0,0.0,0.0,0,23-02-2023,4490,2023,2
Corrida vespertina,5.371,2891,2891,0.0,Corrida,8616271491,2023-02-22 17:43:21+00:00,0,0,0,0,6.6888000000000005,6.6888000000000005,168.8,183.0,0.0,0.0,0,22-02-2023,2891,2023,2
Corrida ao entardecer,5.504,2861,2861,0.0,Corrida,8616271544,2023-02-17 18:17:51+00:00,0,0,0,0,6.9264,6.9264,168.5,185.0,0.0,0.0,0,17-02-2023,2861,2023,2
Treinamento com peso matinal,0.0,2312,2312,0.0,Treino com peso,8616271488,2023-02-16 06:07:07+00:00,0,0,0,0,0.0,0.0,107.6,140.0,0.0,0.0,0,16-02-2023,2312,2023,2
Corrida ao entardecer,6.7338000000000005,2813,2924,59.1,Corrida,8616271524,2023-02-13 18:14:27+00:00,4,0,0,0,8.618400000000001,12.0816,154.2,179.0,845.3,787.4,0,13-02-2023,2813,2023,2
Corrida ao entardecer,7.6349,3363,3501,129.8,Corrida,8616271611,2023-02-10 18:12:53+00:00,3,0,0,0,8.172,12.391200000000001,159.2,182.0,840.9,811.7,1,10-02-2023,3363,2023,2
Treinamento com peso matinal,0.0,2304,2304,0.0,Treino com peso,8616271547,2023-02-09 06:09:51+00:00,0,0,0,0,0.0,0.0,103.6,138.0,0.0,0.0,0,09-02-2023,2304,2023,2
Treinamento com peso matinal,0.0,2286,2286,0.0,Treino com peso,8616271478,2023-02-08 06:08:53+00:00,0,0,0,0,0.0,0.0,110.0,140.0,0.0,0.0,0,08-02-2023,2286,2023,2
Treinamento com peso vespertino,0.0,4744,4744,0.0,Treino com peso,8616271556,2023-02-07 17:46:02+00:00,0,0,0,0,0.0,0.0,105.1,139.0,0.0,0.0,0,07-02-2023,4744,2023,2
Corrida ao entardecer,4.8361,1863,2040,27.6,Corrida,8517987259,2023-02-06 18:16:35+00:00,2,1,0,0,9.345600000000001,13.496400000000001,152.2,184.0,814.1,787.6,1,06-02-2023,1863,2023,2
Corrida ao entardecer,3.0042,1385,1408,28.5,Corrida,8517987179,2023-02-03 18:14:29+00:00,0,0,0,0,7.808400000000001,11.1492,152.8,173.0,839.1,811.7,0,03-02-2023,1385,2023,2
Corrida ao entardecer,10.034799999999999,4952,5080,156.4,Corrida,8495531331,2023-02-02 18:01:46+00:00,3,0,0,0,7.2936,11.008799999999999,156.0,179.0,901.2,801.8,0,02-02-2023,4952,2023,2
Corrida ao entardecer,6.6791,3109,3182,127.4,Corrida,8490138151,2023-02-01 18:15:57+00:00,0,0,0,0,7.732800000000001,13.870800000000001,149.4,175.0,900.2,811.9,0,01-02-2023,3109,2023,2
Treinamento com peso matinal,0.0,2825,2825,0.0,Treino com peso,8490138015,2023-01-31 06:02:57+00:00,0,0,0,0,0.0,0.0,108.5,140.0,0.0,0.0,0,31-01-2023,2825,2023,1
Corrida ao entardecer,6.190600000000001,2940,2999,47.1,Corrida,8457448701,2023-01-26 18:16:23+00:00,0,2,0,0,7.5816,15.714,153.6,175.0,814.1,787.4,0,26-01-2023,2940,2023,1
Treinamento com peso matinal,0.0,1983,1983,0.0,Treino com peso,8456180765,2023-01-26 06:13:05+00:00,0,0,0,0,0.0,0.0,117.2,154.0,0.0,0.0,0,26-01-2023,1983,2023,1
Treinamento com peso matinal,0.0,2280,2280,0.0,Treino com peso,8456180654,2023-01-25 06:09:30+00:00,0,0,0,0,0.0,0.0,97.6,124.0,0.0,0.0,0,25-01-2023,2280,2023,1
Treinamento com peso matinal,0.0,2393,2393,0.0,Treino com peso,8443011513,2023-01-24 06:10:55+00:00,0,0,0,0,0.0,0.0,116.8,160.0,0.0,0.0,0,24-01-2023,2393,2023,1
Corrida ao entardecer,1.1398,513,585,27.0,Corrida,8443011517,2023-01-23 19:03:07+00:00,0,0,0,0,7.9992,14.637599999999999,158.4,174.0,840.0,812.3,0,23-01-2023,513,2023,1
Corrida ao entardecer,5.258,2118,2146,57.8,Corrida,8443011541,2023-01-23 18:20:26+00:00,0,1,0,0,8.9388,14.817599999999999,165.9,179.0,865.4,811.7,0,23-01-2023,2118,2023,1
Corrida ao entardecer,7.448300000000001,3149,3181,79.8,Corrida,8424757246,2023-01-20 18:18:46+00:00,1,1,0,0,8.514000000000001,12.3264,165.6,177.0,865.5,787.6,0,20-01-2023,3149,2023,1
Treinamento com peso matinal,0.0,2446,2446,0.0,Treino com peso,8422706461,2023-01-20 06:09:37+00:00,0,0,0,0,0.0,0.0,106.5,139.0,0.0,0.0,0,20-01-2023,2446,2023,1
Corrida ao entardecer,4.2466,1772,1808,26.1,Corrida,8420068884,2023-01-19 18:01:03+00:00,1,0,0,0,8.629199999999999,12.783600000000002,161.9,176.0,814.1,787.6,0,19-01-2023,1772,2023,1
Corrida ao entardecer,2.8841,1696,3454,91.7,Corrida,8415048772,2023-01-18 18:07:32+00:00,1,0,0,0,6.123600000000001,11.4696,158.8,178.0,915.1,801.6,0,18-01-2023,1696,2023,1
Treinamento com peso matinal,0.0,2677,2677,0.0,Treino com peso,8415048743,2023-01-18 06:08:36+00:00,0,0,0,0,0.0,0.0,103.6,134.0,0.0,0.0,0,18-01-2023,2677,2023,1
Treinamento com peso matinal,0.0,2480,2480,0.0,Treino com peso,8415048741,2023-01-17 06:06:35+00:00,0,0,0,0,0.0,0.0,116.6,159.0,0.0,0.0,0,17-01-2023,2480,2023,1
Corrida ao entardecer,4.5283999999999995,1793,1866,27.8,Corrida,8403918365,2023-01-16 18:20:40+00:00,1,2,0,0,9.0936,12.607199999999999,151.8,182.0,814.1,787.4,1,16-01-2023,1793,2023,1
Treino matinal,0.0,2485,2485,0.0,Treino livre,8403918347,2023-01-16 06:08:29+00:00,0,1,0,0,0.0,0.0,106.0,142.0,0.0,0.0,0,16-01-2023,2485,2023,1
Treinamento com peso matinal,0.0,2826,2826,0.0,Treino com peso,8403918339,2023-01-13 06:06:13+00:00,0,0,0,0,0.0,0.0,105.3,146.0,0.0,0.0,0,13-01-2023,2826,2023,1
Treinamento com peso matinal,0.0,2413,2413,0.0,Treino com peso,8379617044,2023-01-12 06:05:00+00:00,0,0,0,0,0.0,0.0,111.0,162.0,0.0,0.0,0,12-01-2023,2413,2023,1
Corrida ao entardecer,0.3335,123,131,12.4,Corrida,8377330576,2023-01-11 18:54:34+00:00,0,0,0,0,9.759599999999999,14.079600000000001,116.8,143.0,839.2,824.8,0,11-01-2023,123,2023,1
Corrida ao entardecer,0.4717,179,184,18.9,Corrida,8377330566,2023-01-11 18:45:45+00:00,0,0,0,0,9.485999999999999,12.1068,139.8,148.0,839.8,818.7,0,11-01-2023,179,2023,1
Corrida ao entardecer,3.0034,1289,1344,13.0,Corrida,8377330603,2023-01-11 18:17:23+00:00,0,1,0,0,8.388,11.268,156.1,177.0,814.1,801.8,0,11-01-2023,1289,2023,1
Treino matinal,0.0,2823,2823,0.0,Treino livre,8373859502,2023-01-11 06:06:16+00:00,0,0,0,0,0.0,0.0,114.3,146.0,0.0,0.0,0,11-01-2023,2823,2023,1
Treinamento com peso ao entardecer,0.0,3945,3945,0.0,Treino com peso,8373859490,2023-01-10 18:01:50+00:00,0,0,0,0,0.0,0.0,114.2,162.0,0.0,0.0,0,10-01-2023,3945,2023,1
Corrida vespertina,3.53,1806,1806,0.0,Corrida,8373859466,2023-01-09 17:56:08+00:00,0,0,0,0,7.038,7.038,144.6,172.0,0.0,0.0,0,09-01-2023,1806,2023,1
Treinamento com peso na hora do almoço,0.0,2812,2812,0.0,Treino com peso,8373859479,2023-01-09 11:08:44+00:00,0,0,0,0,0.0,0.0,106.4,145.0,0.0,0.0,0,09-01-2023,2812,2023,1
Treinamento com peso vespertino,0.0,3991,3991,0.0,Treino com peso,8363387640,2023-01-04 17:49:53+00:00,0,0,0,0,0.0,0.0,112.0,160.0,0.0,0.0,0,04-01-2023,3991,2023,1
Corrida ao entardecer,5.8576999999999995,3330,3402,142.3,Corrida,8333869554,2023-01-03 18:00:29+00:00,2,2,0,0,6.3324,12.078,148.8,171.0,915.1,785.4,1,03-01-2023,3330,2023,1
Corrida ao entardecer,8.776,2195,2195,0.0,Corrida,8328558254,2023-01-02 18:08:46+00:00,0,2,0,0,14.392800000000001,14.392800000000001,158.9,178.0,0.0,0.0,0,02-01-2023,2195,2023,1
Treino vespertino,0.0,4120,4120,0.0,Treino livre,8328558257,2022-12-28 17:50:37+00:00,0,0,0,0,0.0,0.0,104.5,150.0,0.0,0.0,0,28-12-2022,4120,2022,12
Corrida ao entardecer,5.7468,2723,2737,65.3,Corrida,8328558295,2022-12-27 18:03:43+00:00,0,0,0,0,7.596,21.729599999999998,153.4,165.0,865.5,802.7,0,27-12-2022,2723,2022,12
Corrida matinal,7.1029,3755,6048,224.7,Corrida,8328558399,2022-12-24 06:22:31+00:00,1,1,0,0,6.8111999999999995,14.436,151.4,181.0,910.1,785.3,0,24-12-2022,3755,2022,12
Corrida ao entardecer,10.052,4441,4539,85.4,Corrida,8280261280,2022-12-22 18:02:34+00:00,0,1,0,0,8.1468,11.973600000000001,163.1,184.0,824.0,781.3,0,22-12-2022,4441,2022,12
Treino ao entardecer,0.0,3687,3687,0.0,Treino livre,8276850006,2022-12-21 18:02:04+00:00,0,0,0,0,0.0,0.0,109.8,149.0,0.0,0.0,0,21-12-2022,3687,2022,12
Corrida ao entardecer,6.634,2932,2961,54.6,Corrida,8276850043,2022-12-20 18:06:50+00:00,1,0,0,0,8.1468,12.7764,153.0,172.0,840.6,787.9,0,20-12-2022,2932,2022,12
Corrida vespertina,7.8,3717,3717,0.0,Corrida,8270547168,2022-12-19 17:44:34+00:00,0,0,0,0,7.5527999999999995,7.5527999999999995,156.1,172.0,0.0,0.0,0,19-12-2022,3717,2022,12
Corrida matinal,4.8335,2502,4092,128.7,Corrida,8258047869,2022-12-17 05:53:36+00:00,0,0,0,0,6.9552,10.4328,142.6,170.0,910.5,785.4,0,17-12-2022,2502,2022,12
Corrida ao entardecer,6.6484,2715,2738,55.4,Corrida,8256562177,2022-12-16 18:20:58+00:00,5,1,0,0,8.8164,12.9708,165.5,178.0,842.0,787.9,3,16-12-2022,2715,2022,12
Treino vespertino,0.0,4399,4399,0.0,Treino livre,8256562151,2022-12-15 17:50:38+00:00,0,0,0,0,0.0,0.0,98.9,152.0,0.0,0.0,0,15-12-2022,4399,2022,12
Treino vespertino,0.0,4492,4492,0.0,Treino livre,8256562249,2022-12-14 17:46:33+00:00,0,0,0,0,0.0,0.0,115.0,172.0,0.0,0.0,0,14-12-2022,4492,2022,12
23 volta internacional da Pampulha ,18.708,8555,8724,33.1,Corrida,8237952380,2022-12-11 07:17:03+00:00,2,2,0,0,7.8732,13.2804,162.0,175.0,831.4,804.4,0,11-12-2022,8555,2022,12
Corrida ao entardecer,8.120899999999999,3473,3477,80.9,Corrida,8229085453,2022-12-09 18:25:57+00:00,5,2,0,0,8.4168,14.313600000000001,169.4,180.0,865.5,787.9,3,09-12-2022,3473,2022,12
Corrida ao entardecer,7.1253,3266,3299,75.0,Corrida,8225352600,2022-12-08 18:43:48+00:00,2,1,0,0,7.8552,13.4172,159.9,173.0,842.0,787.9,0,08-12-2022,3266,2022,12
Corrida vespertina,5.01,2853,2853,0.0,Corrida,8221090926,2022-12-07 17:44:04+00:00,0,1,0,0,6.3216,6.3216,160.4,175.0,0.0,0.0,0,07-12-2022,2853,2022,12
Evening Run,5.0281,2009,2025,38.9,Corrida,8181933451,2022-11-28 18:18:15+00:00,1,0,0,0,9.010800000000001,13.860000000000001,,,841.1,802.5,1,28-11-2022,2009,2022,11
Evening Run,10.195799999999998,4319,4368,92.1,Corrida,8168208674,2022-11-25 18:18:47+00:00,8,2,0,0,8.499600000000001,15.692400000000001,,,865.5,781.2,1,25-11-2022,4319,2022,11
Morning Run,7.79,3761,3802,80.4,Corrida,8167986784,2022-11-23 08:25:06+00:00,5,0,0,0,7.4556000000000004,12.222,,,865.5,787.9,0,23-11-2022,3761,2022,11
Evening Run,6.8484,2880,2896,55.5,Corrida,8136695872,2022-11-18 18:20:37+00:00,5,1,0,0,8.5608,13.0392,,,842.0,787.9,1,18-11-2022,2880,2022,11
Morning Run,6.081600000000001,2376,2407,45.9,Corrida,8076679801,2022-11-06 08:05:40+00:00,1,1,0,0,9.216000000000001,15.753600000000002,,,796.8,778.7,1,06-11-2022,2376,2022,11
Evening Run,10.1814,4253,4280,91.0,Corrida,8069022072,2022-11-04 18:17:23+00:00,0,1,0,0,8.618400000000001,16.2864,,,865.5,781.4,0,04-11-2022,4253,2022,11
