name,distance,moving_time,elapsed_time,total_elevation_gain,sport_type,id,start_date_local,achievement_count,kudos_count,comment_count,photo_count,average_speed,max_speed,average_heartrate,max_heartrate,elev_high,elev_low,pr_count
Corrida matinal,3769.4,1660,1706,41.7,Run,10221652625,2023-11-15T05:42:17Z,0,2,0,0,2.271,3.026,162.9,179.0,849.1,811.6,0
Treinamento com peso vespertino,0.0,5979,5979,0.0,WeightTraining,10220600893,2023-11-14T17:48:44Z,0,1,0,0,0.0,0.0,100.8,151.0,0.0,0.0,0
Longuinho para aquecer as pernas 🚀,24075.4,10670,11606,121.9,Run,10205206876,2023-11-12T05:48:01Z,1,8,3,0,2.256,4.385,156.5,188.0,755.0,700.5,0
Corrida ao entardecer,10017.1,3718,3770,44.5,Run,10196084839,2023-11-10T18:33:30Z,5,5,0,0,2.694,4.248,167.9,180.0,845.5,777.6,1
Corrida ao entardecer,991.0,522,529,30.7,Run,10196084614,2023-11-10T18:22:28Z,0,2,0,0,1.898,2.905,147.8,162.0,845.4,813.4,0
Treinamento com peso vespertino,0.0,6284,6284,0.0,WeightTraining,10196084608,2023-11-09T17:45:18Z,0,1,0,0,0.0,0.0,112.9,161.0,0.0,0.0,0
Corrida da tarde,6973.3,3185,3381,69.7,Run,10185298432,2023-11-08T17:59:45Z,0,4,0,0,2.189,4.704,142.8,174.0,840.0,809.8,0
Treinamento com peso vespertino,0.0,5723,5723,0.0,WeightTraining,10185297390,2023-11-07T17:52:46Z,0,2,0,0,0.0,0.0,106.3,163.0,0.0,0.0,0
Corrida ao entardecer,7035.2,3196,3256,38.7,Run,10173856719,2023-11-06T18:19:34Z,0,0,0,0,2.201,3.944,142.7,159.0,814.6,781.5,0
Dia de tiro 🚀🚀🚀,7129.4,3055,3224,45.1,Run,10163403161,2023-11-05T06:43:23Z,1,5,0,0,2.334,4.296,153.4,179.0,833.0,796.4,0
Corrida ao entardecer,10284.4,4077,4250,91.6,Run,10155415936,2023-11-03T18:15:02Z,4,4,0,0,2.523,9.933,157.5,181.0,865.7,781.4,1
Corrida da tarde,10037.0,4051,4128,86.3,Run,10144776914,2023-11-01T17:46:13Z,1,1,0,0,2.478,3.398,157.9,176.0,865.7,786.2,0
Treinamento com peso ao entardecer,0.0,4942,4942,0.0,WeightTraining,10144775326,2023-10-31T18:04:27Z,0,0,0,0,0.0,0.0,102.3,137.0,0.0,0.0,0
Corrida ao entardecer,5006.9,2496,2527,27.9,Run,10133447601,2023-10-30T18:16:45Z,0,2,0,0,2.006,3.439,159.7,183.0,815.4,786.2,0
Longão 🏃🏼‍♀️🫶🏼,18113.4,7734,8309,80.2,Run,10124671850,2023-10-29T05:45:04Z,2,4,0,0,2.342,5.143,156.1,171.0,778.8,729.5,1
Treinamento com peso matinal,0.0,7796,7796,0.0,WeightTraining,10124670401,2023-10-28T09:22:09Z,0,1,0,0,0.0,0.0,99.1,150.0,0.0,0.0,0
Corrida ao entardecer,7853.6,3320,3514,13.7,Run,10115441039,2023-10-27T18:23:15Z,0,1,0,0,2.366,4.018,152.2,180.0,816.1,811.6,0
Treinamento com peso vespertino,0.0,6772,6772,0.0,WeightTraining,10115440790,2023-10-26T17:50:10Z,0,0,0,0,0.0,0.0,104.0,155.0,0.0,0.0,0
Corrida ao entardecer,4000.0,1791,1791,0.0,Run,10104769670,2023-10-25T18:29:03Z,0,2,0,0,2.233,0.0,153.8,179.0,0.0,0.0,0
Corrida da tarde,4571.2,1960,2023,44.8,Run,10104769785,2023-10-25T17:49:28Z,0,3,0,0,2.332,4.049,151.5,180.0,841.1,812.2,0
Treinamento com peso vespertino,0.0,9717,9717,0.0,WeightTraining,10104769747,2023-10-24T17:41:02Z,0,1,0,0,0.0,0.0,98.8,181.0,0.0,0.0,0
Corrida ao entardecer,7006.1,2932,2965,45.0,Run,10092706163,2023-10-23T18:16:43Z,0,5,0,0,2.39,6.975,154.4,172.0,814.6,786.2,0
Corrida Belgo Itaúna,4955.2,1768,1781,38.2,Run,10086845031,2023-10-22T08:05:21Z,8,4,0,0,2.782,6.997,167.9,183.0,856.7,818.2,5
Corrida ao entardecer,8000.0,3906,3906,0.0,Run,10074707547,2023-10-20T18:12:10Z,0,0,0,0,2.048,0.0,149.5,175.0,0.0,0.0,0
Treinamento com peso vespertino,0.0,6171,6171,0.0,WeightTraining,10074707522,2023-10-19T17:55:27Z,0,0,0,0,0.0,0.0,101.9,147.0,0.0,0.0,0
Corrida ao entardecer,5000.0,2320,2320,0.0,Run,10063842894,2023-10-18T18:13:33Z,0,1,0,0,2.155,0.0,155.2,181.0,0.0,0.0,0
Corrida da tarde,3017.8,1331,1372,53.0,Run,10063843161,2023-10-18T17:48:13Z,0,2,0,0,2.267,3.359,146.0,165.0,865.7,812.5,0
Treinamento com peso vespertino,0.0,6902,6902,0.0,WeightTraining,10063284404,2023-10-17T17:48:12Z,0,0,0,0,0.0,0.0,98.9,166.0,0.0,0.0,0
Corrida da tarde,13124.4,5278,5865,152.8,Run,10051631962,2023-10-16T17:46:31Z,2,4,0,0,2.487,9.366,158.5,173.0,865.7,781.4,1
Treinamento com peso matinal,0.0,7900,7900,0.0,WeightTraining,10051227242,2023-10-14T08:20:37Z,0,0,0,0,0.0,0.0,101.4,151.0,0.0,0.0,0
Corrida ao entardecer,8358.1,3466,3565,83.0,Run,10033478227,2023-10-13T18:09:21Z,0,2,0,0,2.411,3.935,152.8,183.0,865.7,786.2,0
Treino de velocidade 💪🏽💪🏽,6008.2,2655,2731,45.8,Run,10021827025,2023-10-11T17:45:07Z,0,3,0,0,2.263,5.053,150.5,178.0,846.1,812.7,0
Treinamento com peso ao entardecer,0.0,6966,6966,0.0,WeightTraining,10021492755,2023-10-10T18:04:15Z,0,0,0,0,0.0,0.0,103.2,182.0,0.0,0.0,0
Corrida ao entardecer,4469.6,2123,2298,28.0,Run,10008938181,2023-10-09T18:09:10Z,0,1,0,0,2.105,2.72,132.2,157.0,813.6,786.7,0
Corrida dois sóis para cada um 😆☀️☀️☀️,10093.3,3858,3863,107.5,Run,10000118258,2023-10-08T08:32:32Z,2,4,0,0,2.613,3.775,170.2,187.0,838.2,784.3,1
Corrida ao entardecer,6214.1,2513,2599,64.3,Run,9989884378,2023-10-06T18:22:56Z,0,1,0,0,2.473,3.703,157.3,179.0,864.9,801.9,0
Treinamento com peso vespertino,0.0,5715,5715,0.0,WeightTraining,9989558958,2023-10-05T17:47:56Z,0,0,0,0,0.0,0.0,103.1,150.0,0.0,0.0,0
Corrida ao entardecer,3248.8,1600,1686,27.8,Run,9977924197,2023-10-04T18:12:12Z,0,3,0,0,2.03,4.575,137.1,167.0,837.1,811.5,0
Corrida da tarde,1389.0,379,1247,3.5,Run,9977805276,2023-10-04T17:45:50Z,1,3,0,0,3.665,3.787,140.3,165.0,815.1,811.5,0
Treinamento com peso vespertino,0.0,6078,6078,0.0,WeightTraining,9974096849,2023-10-03T17:46:09Z,0,2,0,0,0.0,0.0,105.8,162.0,0.0,0.0,0
Corrida ao entardecer,5016.5,2272,2297,29.7,Run,9974096871,2023-10-02T18:22:06Z,0,5,0,0,2.208,2.875,148.5,179.0,816.2,786.7,0
Treino de bom dia ☀️,12023.3,5283,5528,110.2,Run,9954643223,2023-10-01T05:42:27Z,2,2,0,0,2.276,4.122,149.5,171.0,838.3,784.3,0
Treinamento com peso matinal,0.0,7512,7512,0.0,WeightTraining,9954642474,2023-09-30T08:29:46Z,0,1,0,0,0.0,0.0,96.8,142.0,0.0,0.0,0
Corrida ao entardecer,7144.0,3175,3320,49.7,Run,9945468002,2023-09-29T18:18:06Z,0,2,0,0,2.25,4.502,145.0,172.0,843.6,811.4,0
Treinamento com peso vespertino,0.0,5309,5309,0.0,WeightTraining,9942653289,2023-09-28T17:50:14Z,0,0,0,0,0.0,0.0,104.1,146.0,0.0,0.0,0
Corrida da tarde,7000.2,2984,3034,51.8,Run,9933402816,2023-09-27T17:44:32Z,0,4,0,0,2.346,4.03,158.4,180.0,844.8,801.3,0
Treinamento com peso vespertino,0.0,5335,5335,0.0,WeightTraining,9933139129,2023-09-26T17:51:59Z,0,0,0,0,0.0,0.0,113.1,146.0,0.0,0.0,0
Corrida ao entardecer,5862.9,2540,2654,18.0,Run,9920275642,2023-09-25T18:16:03Z,0,3,0,0,2.308,7.316,142.6,173.0,816.1,811.4,0
Corrida matinal,5975.9,2488,2530,30.9,Run,9910544412,2023-09-24T06:51:28Z,0,1,0,0,2.402,3.484,158.8,174.0,832.0,785.4,0
Treinamento com peso matinal,0.0,5570,5570,0.0,WeightTraining,9909726566,2023-09-23T10:18:01Z,0,0,0,0,0.0,0.0,98.4,152.0,0.0,0.0,0
Corrida ao entardecer,10009.7,3747,3818,45.8,Run,9901085666,2023-09-22T18:33:03Z,8,4,0,0,2.671,4.14,163.7,179.0,842.7,776.9,4
Corrida ao entardecer,1035.4,490,509,30.3,Run,9900866292,2023-09-22T18:23:05Z,0,2,0,0,2.113,3.206,145.2,163.0,842.9,812.1,0
Treinamento com peso vespertino,0.0,5823,5823,0.0,WeightTraining,9900670542,2023-09-21T17:47:06Z,0,0,0,0,0.0,0.0,116.4,159.0,0.0,0.0,0
Corrida da tarde,7025.6,2991,3021,47.4,Run,9889105465,2023-09-20T17:39:02Z,0,1,0,0,2.349,3.401,155.3,179.0,844.6,807.2,0
Treinamento com peso vespertino,0.0,4020,4020,0.0,WeightTraining,9888774939,2023-09-19T17:50:01Z,0,0,0,0,0.0,0.0,111.6,145.0,0.0,0.0,0
Corrida ao entardecer,895.8,397,426,0.0,Run,9876151550,2023-09-18T19:03:33Z,0,2,0,0,2.257,3.166,140.1,149.0,839.2,812.2,0
Corrida ao entardecer,178.6,58,63,5.2,Run,9876151325,2023-09-18T19:02:02Z,0,2,0,0,3.079,3.861,117.1,140.0,839.8,832.9,0
Corrida ao entardecer,178.1,57,61,5.1,Run,9876151289,2023-09-18T18:59:11Z,0,2,0,0,3.125,3.467,135.7,141.0,839.6,832.7,0
Corrida ao entardecer,186.7,62,66,5.4,Run,9876151535,2023-09-18T18:55:28Z,0,2,0,0,3.011,3.795,111.3,122.0,839.7,832.5,0
Corrida ao entardecer,183.2,60,65,5.3,Run,9876151539,2023-09-18T18:52:31Z,0,2,0,0,3.053,3.413,143.4,153.0,839.8,832.7,0
Corrida ao entardecer,178.5,61,66,5.1,Run,9876151288,2023-09-18T18:49:24Z,0,2,0,0,2.927,3.495,143.1,148.0,839.8,832.9,0
Corrida ao entardecer,187.5,62,62,5.5,Run,9876151300,2023-09-18T18:46:16Z,0,2,0,0,3.025,3.776,134.6,140.0,839.8,832.5,0
Corrida ao entardecer,186.6,58,64,5.5,Run,9876032759,2023-09-18T18:42:57Z,0,2,0,0,3.217,3.484,148.9,158.0,839.4,832.2,0
Corrida ao entardecer,195.6,66,66,5.7,Run,9876032756,2023-09-18T18:39:54Z,0,2,0,0,2.963,4.122,132.0,146.0,839.4,832.0,0
Corrida ao entardecer,2919.4,1390,1394,25.7,Run,9876032832,2023-09-18T18:16:15Z,0,2,0,0,2.1,3.367,145.6,159.0,832.1,807.5,0
Morning Run,10110.8,3814,4178,79.8,Run,9866204900,2023-09-17T06:36:09Z,3,1,0,0,2.651,9.695,168.1,181.0,832.9,781.5,1
Treinamento com peso matinal,0.0,11458,11458,0.0,WeightTraining,9865469169,2023-09-16T08:25:29Z,0,0,0,0,0.0,0.0,96.3,145.0,0.0,0.0,0
Treinamento com peso vespertino,0.0,4134,4134,0.0,WeightTraining,9865468986,2023-09-14T17:46:36Z,0,0,0,0,0.0,0.0,103.1,135.0,0.0,0.0,0
Corrida ao entardecer,198.6,65,68,5.6,Run,9844089185,2023-09-13T18:41:44Z,0,0,0,0,3.055,3.902,140.1,144.0,839.4,832.1,0
Corrida ao entardecer,198.3,64,68,5.5,Run,9844089137,2023-09-13T18:38:12Z,0,0,0,0,3.099,3.749,158.7,170.0,839.2,832.0,0
Corrida ao entardecer,199.2,63,67,5.4,Run,9844089201,2023-09-13T18:34:54Z,0,0,0,0,3.161,3.524,128.7,140.0,839.4,832.1,0
Corrida ao entardecer,198.7,64,68,5.5,Run,9844089140,2023-09-13T18:31:29Z,0,0,0,0,3.105,3.754,151.8,158.0,839.4,832.1,0
Corrida ao entardecer,195.7,63,67,5.4,Run,9844089194,2023-09-13T18:28:17Z,0,0,0,0,3.106,3.763,152.6,166.0,839.4,832.2,0
Corrida ao entardecer,193.0,63,68,5.2,Run,9844089136,2023-09-13T18:24:59Z,0,0,0,0,3.063,4.194,156.8,168.0,839.5,832.5,0
Corrida ao entardecer,199.5,65,68,5.5,Run,9844089195,2023-09-13T18:21:38Z,0,0,0,0,3.069,3.744,151.5,169.0,839.5,832.2,0
Corrida ao entardecer,200.3,66,66,5.5,Run,9844089147,2023-09-13T18:18:23Z,0,0,0,0,3.034,4.049,132.9,145.0,839.3,832.0,0
Corrida ao entardecer,203.2,60,65,5.7,Run,9844089139,2023-09-13T18:15:08Z,0,0,0,0,3.387,4.155,148.2,165.0,839.6,832.2,0
Corrida ao entardecer,203.9,61,61,5.6,Run,9843970489,2023-09-13T18:11:55Z,0,0,0,0,3.342,4.37,123.2,129.0,839.6,832.1,0
Corrida da tarde,3403.6,1429,1464,14.0,Run,9843970527,2023-09-13T17:40:36Z,0,1,0,0,2.382,3.371,149.6,168.0,813.8,801.3,0
Treinamento com peso vespertino,0.0,5211,5211,0.0,WeightTraining,9843789589,2023-09-12T17:52:07Z,0,0,0,0,0.0,0.0,109.3,145.0,0.0,0.0,0
Corrida ao entardecer,727.4,272,276,11.8,Run,9830727308,2023-09-11T18:53:45Z,0,1,0,0,2.674,3.62,162.5,174.0,806.5,793.5,0
Corrida ao entardecer,5347.0,2105,2109,19.6,Run,9830679300,2023-09-11T18:17:20Z,3,1,0,0,2.54,3.829,161.3,174.0,813.6,780.5,0
Treinamento com peso matinal,0.0,7879,7879,0.0,WeightTraining,9825214154,2023-09-09T08:29:29Z,0,1,0,0,0.0,0.0,90.3,151.0,0.0,0.0,0
Corrida da tarde,7037.7,2670,2803,61.9,Run,9798122140,2023-09-06T17:49:49Z,3,0,0,0,2.636,3.507,165.2,178.0,845.0,785.4,1
Treinamento com peso vespertino,0.0,6673,6673,0.0,WeightTraining,9797910443,2023-09-05T17:53:02Z,0,0,0,0,0.0,0.0,110.2,157.0,0.0,0.0,0
Corrida ao entardecer,5011.8,2165,2194,29.2,Run,9784576152,2023-09-04T18:10:41Z,0,2,0,0,2.315,3.541,148.6,168.0,813.6,785.4,0
7• Mais Saúde Panelão,4763.5,1659,1677,16.1,Run,9776807097,2023-09-03T09:01:14Z,5,4,0,0,2.871,4.432,166.7,187.0,791.4,775.1,3
Corrida ao entardecer,9832.1,4356,4513,46.1,Run,9764634938,2023-09-01T18:24:00Z,0,1,0,0,2.257,3.378,143.2,162.0,813.6,775.1,0
Treinamento com peso ao entardecer,0.0,4384,4384,0.0,WeightTraining,9764234398,2023-08-31T18:02:40Z,0,1,0,0,0.0,0.0,100.1,139.0,0.0,0.0,0
Corrida da tarde,5780.0,2384,2384,0.0,Run,9752156419,2023-08-30T17:45:20Z,0,1,0,0,2.424,0.0,127.5,181.0,0.0,0.0,0
1• Corrida AABB,5056.5,1749,1754,28.9,Run,9729959742,2023-08-27T07:30:52Z,7,2,0,0,2.883,4.209,131.7,184.0,813.6,786.7,1
Corrida ao entardecer,4996.5,1970,1988,27.9,Run,9720471505,2023-08-25T18:23:16Z,0,1,0,0,2.536,3.593,165.0,188.0,813.6,786.7,0
Treinamento com peso vespertino,0.0,5565,5565,0.0,WeightTraining,9719626698,2023-08-24T17:56:09Z,0,1,0,0,0.0,0.0,121.6,162.0,0.0,0.0,0
Corrida da tarde,5048.4,1889,2001,29.2,Run,9708289588,2023-08-23T17:52:50Z,0,1,0,0,2.673,3.798,147.0,178.0,813.6,785.4,0
Caminhada vespertina,1008.6,482,482,12.7,Walk,9708074431,2023-08-23T17:44:15Z,0,1,0,0,2.092,2.795,161.8,176.0,824.9,811.4,0
Treinamento com peso vespertino,0.0,5689,5689,0.0,WeightTraining,9708014691,2023-08-22T17:46:45Z,0,1,0,0,0.0,0.0,108.7,146.0,0.0,0.0,0
Corrida matinal,5043.3,1716,1727,27.9,Run,9684797879,2023-08-20T07:44:42Z,5,3,0,0,2.939,4.095,151.8,184.0,813.6,786.7,4
Corrida ao entardecer,3769.1,1805,1822,20.9,Run,9675213337,2023-08-18T18:19:41Z,0,1,0,0,2.088,2.985,123.1,153.0,813.6,793.3,0
Treinamento com peso vespertino,0.0,5926,5926,0.0,WeightTraining,9672708670,2023-08-17T17:49:20Z,0,1,0,0,0.0,0.0,109.0,157.0,0.0,0.0,0
Corrida da tarde,6040.0,2341,2457,41.7,Run,9662357343,2023-08-16T17:45:05Z,2,2,0,0,2.58,3.849,162.4,185.0,824.7,785.4,0
Treinamento com peso vespertino,0.0,5688,5688,0.0,WeightTraining,9662045106,2023-08-15T17:42:14Z,0,1,0,0,0.0,0.0,104.5,152.0,0.0,0.0,0
Corrida ao entardecer,5018.0,1855,1907,25.9,Run,9648450110,2023-08-14T18:25:09Z,0,1,0,0,2.705,6.331,166.1,177.0,812.7,786.7,0
Corrida ao entardecer,1018.3,454,454,12.6,Run,9648268224,2023-08-14T18:16:58Z,0,1,0,0,2.243,2.778,114.2,141.0,824.9,811.5,0
Treinamento com peso matinal,0.0,5779,5779,0.0,WeightTraining,9632936803,2023-08-12T09:28:19Z,0,0,0,0,0.0,0.0,97.6,142.0,0.0,0.0,0
Corrida ao entardecer,15069.2,6375,6732,135.2,Run,9629195686,2023-08-11T18:21:05Z,4,3,0,0,2.364,7.355,157.6,177.0,864.9,775.3,3
Treinamento com peso vespertino,0.0,6607,6607,0.0,WeightTraining,9628646623,2023-08-10T17:46:56Z,0,0,0,0,0.0,0.0,116.8,162.0,0.0,0.0,0
Treino 36/41 💪🏽,8081.7,3185,3354,63.6,Run,9618873294,2023-08-09T17:45:25Z,1,2,0,0,2.537,4.022,164.9,184.0,844.8,785.4,0
Treinamento com peso vespertino,0.0,6897,6897,0.0,WeightTraining,9616657286,2023-08-08T17:47:02Z,0,1,0,0,0.0,0.0,109.9,152.0,0.0,0.0,0
Corrida ao entardecer,5013.3,2316,2328,39.5,Run,9616658871,2023-08-07T18:20:09Z,0,0,0,0,2.165,2.939,142.9,155.0,825.3,787.9,0
2• Corrida da Saúde Itaúna ,6165.1,2298,2311,40.6,Run,9593500702,2023-08-06T08:38:04Z,3,6,0,0,2.668,3.767,114.7,183.0,857.5,814.0,1
Treinamento com peso matinal,0.0,8328,8328,0.0,WeightTraining,9592531559,2023-08-05T08:15:10Z,0,1,0,0,0.0,0.0,87.0,127.0,0.0,0.0,0
Treino matinal,0.0,1923,1923,0.0,Workout,9592531291,2023-08-05T07:09:01Z,0,1,0,0,0.0,0.0,144.5,190.0,0.0,0.0,0
Corrida ao entardecer,7003.6,2808,2848,50.7,Run,9583933943,2023-08-04T18:20:59Z,1,1,0,0,2.494,4.196,160.4,181.0,822.6,786.7,0
Treinamento com peso vespertino,0.0,6844,6844,0.0,WeightTraining,9583701713,2023-08-03T17:57:57Z,0,1,0,0,0.0,0.0,109.7,158.0,0.0,0.0,0
Corrida ao entardecer,801.9,279,284,2.4,Run,9571618704,2023-08-02T18:38:48Z,0,0,0,0,2.874,3.487,160.0,179.0,814.0,811.1,0
Corrida ao entardecer,785.5,261,265,2.1,Run,9571618706,2023-08-02T18:32:11Z,0,0,0,0,3.01,3.707,159.2,182.0,814.6,811.5,0
Corrida ao entardecer,555.9,188,193,2.2,Run,9571618714,2023-08-02T18:26:43Z,0,0,0,0,2.957,3.616,164.2,174.0,813.7,811.1,0
Corrida ao entardecer,235.2,78,81,0.0,Run,9571618698,2023-08-02T18:24:52Z,0,0,0,0,3.015,4.143,148.1,168.0,812.7,810.9,0
Corrida ao entardecer,787.4,259,262,2.1,Run,9571550512,2023-08-02T18:18:56Z,0,0,0,0,3.04,3.537,123.2,138.0,814.7,811.5,0
Corrida ao entardecer,816.0,281,292,2.3,Run,9571550517,2023-08-02T18:11:09Z,0,0,0,0,2.904,3.457,152.0,166.0,813.9,811.0,0
Corrida ao entardecer,784.2,259,263,2.1,Run,9571550505,2023-08-02T18:05:14Z,0,0,0,0,3.028,3.94,139.1,161.0,814.6,811.5,0
Corrida da tarde,785.1,259,262,2.3,Run,9571550504,2023-08-02T17:58:40Z,1,0,0,0,3.031,3.866,124.7,138.0,813.9,811.1,1
Corrida da tarde,800.1,248,257,2.1,Run,9571550507,2023-08-02T17:52:11Z,0,0,0,0,3.226,4.231,133.2,148.0,814.8,811.5,0
Corrida da tarde,999.1,441,467,19.8,Run,9571431511,2023-08-02T17:41:32Z,0,0,0,0,2.265,4.249,143.9,158.0,831.8,811.4,0
Treinamento com peso vespertino,0.0,5876,5876,0.0,WeightTraining,9571357157,2023-08-01T17:42:06Z,0,0,0,0,0.0,0.0,105.7,159.0,0.0,0.0,0
Corrida ao entardecer,263.6,77,82,0.0,Run,9558541807,2023-07-31T18:58:51Z,0,0,0,0,3.423,4.35,154.2,171.0,812.7,811.1,0
Corrida ao entardecer,263.5,85,90,0.0,Run,9558541810,2023-07-31T18:56:29Z,0,0,0,0,3.1,4.107,153.4,155.0,812.7,811.1,0
Corrida ao entardecer,278.5,86,86,0.0,Run,9558469331,2023-07-31T18:54:14Z,0,0,0,0,3.238,3.906,155.4,173.0,812.7,811.1,0
Corrida ao entardecer,272.8,91,91,0.0,Run,9558469247,2023-07-31T18:51:30Z,0,0,0,0,2.998,3.823,149.7,161.0,812.7,811.1,0
Corrida ao entardecer,269.6,82,86,0.0,Run,9558469258,2023-07-31T18:48:59Z,0,0,0,0,3.288,4.213,146.7,153.0,812.7,811.1,0
Corrida ao entardecer,273.2,89,89,0.0,Run,9558469254,2023-07-31T18:46:36Z,0,0,0,0,3.07,3.733,151.2,166.0,812.7,811.1,0
Corrida ao entardecer,264.4,76,80,0.0,Run,9558469342,2023-07-31T18:44:10Z,0,0,0,0,3.479,4.851,144.1,153.0,812.7,811.1,0
Corrida ao entardecer,243.2,57,89,0.0,Run,9558469341,2023-07-31T18:41:48Z,0,0,0,0,4.267,11.796,155.6,172.0,812.7,811.1,0
Corrida ao entardecer,269.2,78,82,0.0,Run,9558469325,2023-07-31T18:39:38Z,0,0,0,0,3.452,4.644,123.6,131.0,812.7,811.1,0
Corrida ao entardecer,261.3,81,86,0.0,Run,9558469335,2023-07-31T18:37:00Z,0,0,0,0,3.226,4.668,142.3,149.0,812.7,811.1,0
Corrida ao entardecer,275.9,79,79,0.0,Run,9558469332,2023-07-31T18:34:42Z,0,0,0,0,3.492,6.991,118.2,128.0,812.7,811.1,0
Corrida ao entardecer,256.4,73,78,0.0,Run,9558469336,2023-07-31T18:32:18Z,0,0,0,0,3.512,5.03,129.3,136.0,812.7,811.1,0
Corrida ao entardecer,267.2,72,75,0.0,Run,9558469281,2023-07-31T18:29:42Z,0,0,0,0,3.71,4.646,122.8,127.0,813.6,811.6,0
Corrida ao entardecer,263.8,71,75,0.0,Run,9558469337,2023-07-31T18:27:13Z,0,0,0,0,3.716,4.713,116.3,133.0,812.7,811.1,0
Corrida ao entardecer,266.1,70,74,0.0,Run,9558469330,2023-07-31T18:24:49Z,0,0,0,0,3.801,5.031,117.7,130.0,812.7,811.1,0
Corrida ao entardecer,966.0,407,412,2.1,Run,9558352281,2023-07-31T18:17:11Z,0,0,0,0,2.373,4.014,117.2,125.0,813.6,811.1,0
Treinamento com peso matinal,0.0,7293,7293,0.0,WeightTraining,9558208416,2023-07-29T09:17:30Z,0,0,0,0,0.0,0.0,106.1,175.0,0.0,0.0,0
